1813	6	2047
2047	5	2466
1911	7	2466
2466	5	2397
1345	2	1534
1345	0	1911
1345	4	2465
1345	1	2397
1911	7	2465
2465	5	2397
427	2	1824
427	3	2314
